"Number pokemon 1","Attack pokemon 1","Defense pokemon 1","Generation pokemon 1","HP pokemon 1","Legendary pokemon 1","Name pokemon 1","Sp. Atk pokemon 1","Sp. Def pokemon 1","Speed pokemon 1","Type 1 pokemon 1","Type 2 pokemon 1","Number pokemon 2","Winning pokemon"
408,95,100,3,65,False,Shelgon,60,50,50,Dragon,,585,408
699,60,65,5,85,False,Volcarona,135,105,100,Bug,Fire,493,699
323,20,40,3,50,False,Azurill,20,40,20,Normal,Fairy,425,425
759,52,67,6,42,False,Binacle,39,56,50,Rock,Water,659,759
450,85,49,4,60,False,Luxio,60,49,60,Electric,,265,265
181,35,50,2,55,False,Ledian,55,110,85,Bug,Flying,134,134
519,95,67,4,75,False,Magmortar,125,95,83,Fire,,128,519
124,95,80,1,105,False,Kangaskhan,40,80,90,Normal,,438,438
79,40,35,1,40,False,Tentacool,50,100,70,Water,Poison,43,79
406,30,55,3,43,False,Luvdisc,40,65,97,Water,,143,406
693,97,66,5,85,False,Heatmor,105,66,65,Fire,,551,551
593,80,55,5,75,False,Timburr,25,35,35,Fighting,,256,256
414,145,150,3,80,False,"Mega Metagross",105,110,110,Steel,Psychic,462,414
190,20,65,2,35,False,Togepi,40,65,20,Fairy,,249,249
515,85,95,4,110,False,Lickilicky,80,95,50,Normal,,139,139
548,80,80,4,80,False,Phione,80,80,80,Water,,420,420
711,130,90,5,125,True,Kyurem,130,90,95,Dragon,Ice,546,711
351,70,35,3,130,False,Wailmer,70,35,60,Water,,16,16
397,80,80,3,80,False,Glalie,80,80,80,Ice,,647,397
25,56,35,1,30,False,Rattata,25,35,72,Normal,,638,25
645,65,65,5,51,False,Vanillish,80,75,59,Ice,,540,540
393,130,60,3,65,False,Absol,75,60,75,Dark,,772,772
756,80,86,6,82,False,Slurpuff,85,75,72,Fairy,,716,716
201,100,115,2,70,False,Sudowoodo,30,65,30,Rock,,799,799
273,45,35,3,40,False,Treecko,65,55,70,Grass,,727,727
6,64,58,1,58,False,Charmeleon,80,65,80,Fire,,360,360
773,58,57,6,67,False,Dedenne,81,67,101,Electric,Fairy,7,773
215,75,80,2,95,False,Slowking,100,110,30,Water,Psychic,692,692
710,145,90,5,89,True,"Landorus Therian Forme",105,80,91,Ground,Flying,241,710
160,64,45,1,41,False,Dratini,50,50,50,Dragon,,108,108
132,45,65,1,40,False,"Mr. Mime",100,120,90,Psychic,Fairy,778,132
235,80,50,2,60,False,Teddiursa,50,50,40,Normal,,177,177
193,75,70,2,65,False,Xatu,95,70,95,Psychic,Flying,330,193
518,123,67,4,75,False,Electivire,95,85,95,Electric,,669,518
24,80,80,1,83,False,"Mega Pidgeot",135,80,121,Normal,Flying,457,24
520,50,95,4,85,False,Togekiss,120,115,80,Fairy,Flying,63,63
267,84,70,2,70,False,Pupitar,65,70,51,Rock,Ground,569,569
758,92,88,6,86,False,Malamar,68,75,73,Dark,Psychic,207,758
553,120,120,4,120,True,Arceus,120,120,120,Normal,,304,553
4,100,123,1,80,False,"Mega Venusaur",122,120,80,Grass,Poison,17,4
623,58,80,5,72,False,Sigilyph,103,80,97,Psychic,Flying,120,120
169,82,100,2,80,False,Meganium,83,100,80,Grass,,118,169
529,55,145,4,60,False,Probopass,75,150,40,Rock,Steel,355,529
360,100,45,3,45,False,Trapinch,45,45,10,Ground,,290,290
591,60,86,5,103,False,Audino,60,86,50,Normal,,138,138
450,85,49,4,60,False,Luxio,60,49,60,Electric,,527,527
310,40,60,3,60,False,Shroomish,40,60,35,Grass,,620,620
371,95,85,3,70,False,Solrock,55,65,70,Rock,Psychic,377,377
513,120,65,4,70,False,Weavile,45,85,125,Dark,Ice,126,513
279,120,70,3,80,False,Blaziken,110,70,80,Fire,Fighting,520,520
113,50,95,1,50,False,Cubone,40,50,35,Ground,,41,41
710,145,90,5,89,True,"Landorus Therian Forme",105,80,91,Ground,Flying,355,710
614,117,80,5,95,False,Krookodile,65,70,92,Ground,Dark,154,154
360,100,45,3,45,False,Trapinch,45,45,10,Ground,,731,360
711,130,90,5,125,True,Kyurem,130,90,95,Dragon,Ice,97,711
65,110,80,1,90,False,Arcanine,100,80,95,Fire,,267,65
207,30,30,2,30,False,Sunkern,30,30,30,Grass,,280,280
645,65,65,5,51,False,Vanillish,80,75,59,Ice,,414,414
299,100,60,3,90,False,Shiftry,90,60,80,Grass,Dark,76,299
474,80,44,4,150,False,Drifblim,90,54,80,Ghost,Flying,407,474
9,104,78,1,78,False,"Mega Charizard Y",159,115,100,Fire,Flying,252,9
439,51,53,4,53,False,Piplup,61,56,40,Water,,174,174
230,150,140,2,70,False,"Mega Scizor",65,100,75,Bug,Steel,667,230
722,45,40,6,40,False,Fennekin,62,60,60,Fire,,487,487
455,165,60,4,97,False,Rampardos,65,50,58,Rock,,106,106
645,65,65,5,51,False,Vanillish,80,75,59,Ice,,28,28
293,50,70,3,60,False,Dustox,50,90,65,Bug,Poison,541,541
43,41,40,1,38,False,Vulpix,50,65,65,Fire,,161,161
75,130,80,1,90,False,Machamp,65,85,55,Fighting,,149,75
728,36,38,6,38,False,Bunnelby,32,36,57,Normal,,305,728
524,95,125,4,75,False,Gliscor,45,75,95,Ground,Flying,373,524
246,80,140,2,65,False,Skarmory,40,70,70,Steel,Flying,529,246
491,92,108,4,50,False,Spiritomb,92,108,35,Ghost,Dark,370,491
707,120,100,5,100,True,Reshiram,150,120,90,Dragon,Fire,558,707
481,82,64,4,71,False,Purugly,64,59,112,Normal,,81,481
117,55,75,1,90,False,Lickitung,60,75,30,Normal,,609,609
20,150,40,1,65,False,"Mega Beedrill",15,80,145,Bug,Poison,48,20
26,81,60,1,55,False,Raticate,50,70,97,Normal,,641,26
231,10,230,2,20,False,Shuckle,10,230,5,Bug,Rock,318,318
377,70,105,3,60,False,Claydol,70,120,75,Ground,Psychic,690,690
631,95,82,5,80,False,Garbodor,60,82,75,Poison,,285,631
433,68,64,4,55,False,Turtwig,45,55,31,Grass,,27,27
546,120,100,4,150,True,"Giratina Origin Forme",120,100,90,Ghost,Dragon,85,85
574,98,63,5,75,False,Simisear,98,63,101,Fire,,29,574
646,95,85,5,71,False,Vanilluxe,110,95,79,Ice,,619,646
81,80,100,1,40,False,Geodude,30,30,20,Rock,Ground,690,690
445,45,40,4,59,False,Bidoof,35,40,31,Normal,,798,798
627,108,133,5,74,False,Carracosta,83,65,32,Water,Rock,481,627
201,100,115,2,70,False,Sudowoodo,30,65,30,Rock,,314,314
101,50,45,1,45,False,Haunter,115,55,95,Ghost,Poison,409,409
445,45,40,4,59,False,Bidoof,35,40,31,Normal,,686,686
64,70,45,1,55,False,Growlithe,70,50,60,Fire,,696,64
47,45,35,1,40,False,Zubat,30,40,55,Poison,Flying,22,22
366,70,90,3,75,False,Altaria,70,105,80,Dragon,Flying,694,694
725,56,40,6,41,False,Froakie,62,44,71,Water,,178,725
401,80,90,3,110,False,Walrein,95,90,65,Ice,Water,181,181
151,60,125,1,70,False,Omastar,115,70,55,Rock,Water,662,151
474,80,44,4,150,False,Drifblim,90,54,80,Ghost,Flying,461,474
733,35,40,6,38,False,Scatterbug,27,25,35,Bug,,558,558
169,82,100,2,80,False,Meganium,83,100,80,Grass,,636,169
288,70,61,3,78,False,Linoone,50,61,100,Normal,,601,288
530,100,135,4,45,False,Dusknoir,65,135,45,Ghost,,37,37
101,50,45,1,45,False,Haunter,115,55,95,Ghost,Poison,671,101
603,103,80,5,75,False,Leavanny,70,80,92,Bug,Grass,601,603
797,160,110,6,50,True,"Mega Diancie",160,110,110,Rock,Fairy,547,797
797,160,110,6,50,True,"Mega Diancie",160,110,110,Rock,Fairy,759,797
505,106,65,4,83,False,Toxicroak,86,65,85,Poison,Fighting,744,505
557,75,95,5,75,False,Serperior,75,95,113,Grass,,356,356
763,53,62,6,50,False,Clauncher,58,63,44,Water,,99,99
694,109,112,5,58,False,Durant,48,48,109,Bug,Steel,614,694
772,92,75,6,78,False,Hawlucha,74,63,118,Fighting,Flying,468,772
642,44,50,5,62,False,Ducklett,44,50,55,Water,Flying,549,549
331,70,100,3,50,False,Aron,40,40,30,Steel,Rock,469,331
55,65,60,1,70,False,Venomoth,90,75,90,Bug,Poison,6,55
562,75,60,5,75,False,Dewott,83,60,60,Water,,71,71
471,83,68,4,111,False,Gastrodon,92,82,39,Water,Ground,590,590
304,25,25,3,28,False,Ralts,45,35,40,Psychic,Fairy,171,171
401,80,90,3,110,False,Walrein,95,90,65,Ice,Water,186,186
341,50,40,3,60,False,Plusle,85,75,95,Electric,,328,328
416,50,100,3,80,True,Regice,100,200,50,Ice,,706,706
743,82,62,6,67,False,Pancham,46,48,43,Fighting,,379,379
77,90,50,1,65,False,Weepinbell,85,45,55,Grass,Poison,581,581
197,95,105,2,90,False,"Mega Ampharos",165,110,45,Electric,Dragon,275,275
573,53,48,5,50,False,Pansear,53,48,64,Fire,,697,697
743,82,62,6,67,False,Pancham,46,48,43,Fighting,,713,713
609,35,50,5,45,False,Petilil,70,50,30,Grass,,68,68
129,92,65,1,80,False,Seaking,65,80,68,Water,,31,31
215,75,80,2,95,False,Slowking,100,110,30,Water,Psychic,335,215
527,125,65,4,68,False,Gallade,65,115,80,Psychic,Fighting,110,527
635,95,60,5,75,False,Cinccino,65,60,115,Normal,,604,635
715,72,90,5,91,False,"Keldeo Resolute Forme",129,90,108,Water,Fighting,704,704
755,48,66,6,62,False,Swirlix,59,57,49,Fairy,,491,755
727,95,67,6,72,False,Greninja,103,71,122,Water,Dark,437,727
596,50,40,5,50,False,Tympole,50,40,64,Water,,125,125
495,170,115,4,108,False,"Mega Garchomp",120,95,92,Dragon,Ground,663,495
114,80,110,1,60,False,Marowak,50,80,45,Ground,,72,72
396,50,50,3,50,False,Snorunt,50,50,50,Ice,,278,278
1,49,49,1,45,False,Bulbasaur,65,65,45,Grass,Poison,706,706
653,85,70,5,114,False,Amoonguss,85,80,30,Grass,Poison,96,653
689,83,50,5,70,False,Rufflet,37,50,60,Normal,Flying,747,747
284,150,110,3,100,False,"Mega Swampert",95,110,70,Water,Ground,568,568
527,125,65,4,68,False,Gallade,65,115,80,Psychic,Fighting,10,527
687,125,100,5,65,False,Bisharp,60,70,70,Dark,Steel,429,687
645,65,65,5,51,False,Vanillish,80,75,59,Ice,,226,645
513,120,65,4,70,False,Weavile,45,85,125,Dark,Ice,634,513
368,115,60,3,73,False,Zangoose,60,60,90,Normal,,482,368
582,60,32,5,45,False,Blitzle,50,32,76,Electric,,577,582
9,104,78,1,78,False,"Mega Charizard Y",159,115,100,Fire,Flying,496,9
615,90,45,5,70,False,Darumaka,15,45,50,Fire,,631,631
471,83,68,4,111,False,Gastrodon,92,82,39,Water,Ground,582,582
623,58,80,5,72,False,Sigilyph,103,80,97,Psychic,Flying,190,623
645,65,65,5,51,False,Vanillish,80,75,59,Ice,,352,352
760,105,115,6,72,False,Barbaracle,54,86,68,Rock,Water,234,234
173,65,64,2,50,False,Totodile,44,48,43,Water,,696,696
773,58,57,6,67,False,Dedenne,81,67,101,Electric,Fairy,726,773
23,80,75,1,83,False,Pidgeot,70,70,101,Normal,Flying,35,23
386,75,35,3,44,False,Shuppet,63,33,45,Ghost,,389,386
603,103,80,5,75,False,Leavanny,70,80,92,Bug,Grass,345,603
522,110,130,4,65,False,Leafeon,60,65,95,Grass,,754,522
547,70,120,4,120,False,Cresselia,75,130,85,Psychic,,625,547
47,45,35,1,40,False,Zubat,30,40,55,Poison,Flying,58,58
456,42,118,4,30,False,Shieldon,42,88,30,Rock,Steel,223,223
433,68,64,4,55,False,Turtwig,45,55,31,Grass,,443,443
533,65,107,4,50,False,"Heat Rotom",105,107,86,Electric,Fire,244,533
143,85,80,1,130,False,Lapras,85,95,60,Water,Ice,67,67
675,70,40,5,55,False,Cubchoo,60,40,40,Ice,,341,341
280,160,80,3,80,False,"Mega Blaziken",130,80,100,Fire,Fighting,677,677
243,105,75,2,75,False,Octillery,105,75,45,Water,,730,730
543,90,106,4,91,True,Heatran,130,106,77,Fire,Steel,520,520
34,100,110,1,75,False,Sandslash,45,55,65,Ground,,233,233
143,85,80,1,130,False,Lapras,85,95,60,Water,Ice,136,136
723,59,58,6,59,False,Braixen,90,70,73,Fire,,464,723
96,80,50,1,80,False,Grimer,40,50,25,Poison,,583,583
353,60,40,3,60,False,Numel,65,45,35,Fire,Ground,139,139
658,77,60,5,70,False,Galvantula,97,60,108,Bug,Electric,267,267
699,60,65,5,85,False,Volcarona,135,105,100,Bug,Fire,346,699
470,48,48,4,76,False,Shellos,57,62,34,Water,,165,165
396,50,50,3,50,False,Snorunt,50,50,50,Ice,,360,396
536,65,107,4,50,False,"Fan Rotom",105,107,86,Electric,Flying,791,536
385,90,70,3,60,False,Kecleon,60,120,40,Normal,,425,425
385,90,70,3,60,False,Kecleon,60,120,40,Normal,,48,48
536,65,107,4,50,False,"Fan Rotom",105,107,86,Electric,Flying,327,536
506,100,72,4,74,False,Carnivine,90,72,46,Grass,,550,550
110,50,70,1,60,False,Electrode,80,80,140,Electric,,307,110
714,72,90,5,91,False,"Keldeo Ordinary Forme",129,90,108,Water,Fighting,163,163
261,80,105,2,95,False,Miltank,40,70,100,Normal,,426,261
740,65,68,6,78,False,Florges,112,154,75,Fairy,,344,344
563,100,85,5,95,False,Samurott,108,70,70,Water,,611,611
137,125,100,1,65,False,Pinsir,55,70,85,Bug,,196,137
694,109,112,5,58,False,Durant,48,48,109,Bug,Steel,497,694
473,50,34,4,90,False,Drifloon,60,44,70,Ghost,Flying,125,125
612,72,35,5,50,False,Sandile,35,35,65,Ground,Dark,424,424
247,60,30,2,45,False,Houndour,80,50,65,Dark,Fire,385,247
395,23,48,3,95,False,Wynaut,23,48,23,Psychic,,577,577
329,85,85,3,50,False,Mawile,55,55,50,Steel,Fairy,216,216
640,40,50,5,65,False,Duosion,125,60,30,Psychic,,281,281
2,62,63,1,60,False,Ivysaur,80,80,60,Grass,Poison,687,687
394,150,60,3,65,False,"Mega Absol",115,60,115,Dark,,358,394
781,66,70,6,49,False,"Pumpkaboo Average Size",44,55,51,Ghost,Grass,261,261
502,50,90,4,40,False,Skorupi,30,55,65,Poison,Bug,682,682
738,38,39,6,44,False,Flabébé,61,79,42,Fairy,,291,291
157,85,100,1,90,True,Articuno,95,125,85,Ice,Flying,416,157
276,110,75,3,70,False,"Mega Sceptile",145,85,145,Grass,Dragon,253,276
432,95,90,3,50,True,"Deoxys Speed Forme",95,90,180,Psychic,,278,432
386,75,35,3,44,False,Shuppet,63,33,45,Ghost,,354,386
243,105,75,2,75,False,Octillery,105,75,45,Water,,370,370
630,50,62,5,50,False,Trubbish,40,62,65,Poison,,581,581
355,120,100,3,70,False,"Mega Camerupt",145,105,20,Fire,Ground,447,355
578,55,85,5,116,False,Musharna,107,95,29,Psychic,,349,349
218,33,58,2,190,False,Wobbuffet,33,58,33,Psychic,,143,143
26,81,60,1,55,False,Raticate,50,70,97,Normal,,171,26
11,63,80,1,59,False,Wartortle,65,80,58,Water,,456,11
465,45,70,4,60,False,Pachirisu,45,90,95,Electric,,557,557
421,130,100,3,80,True,"Mega Latios",160,120,110,Dragon,Psychic,504,421
318,51,23,3,64,False,Whismur,51,23,28,Normal,,184,184
653,85,70,5,114,False,Amoonguss,85,80,30,Grass,Poison,371,371
396,50,50,3,50,False,Snorunt,50,50,50,Ice,,697,697
201,100,115,2,70,False,Sudowoodo,30,65,30,Rock,,776,776
64,70,45,1,55,False,Growlithe,70,50,60,Fire,,596,596
510,62,50,4,60,False,Snover,62,60,40,Grass,Ice,384,384
611,92,65,5,70,False,Basculin,80,55,98,Water,,172,172
718,120,95,5,71,False,Genesect,120,95,99,Bug,Steel,414,414
740,65,68,6,78,False,Florges,112,154,75,Fairy,,612,740
200,50,80,2,100,False,Azumarill,60,80,50,Water,Fairy,162,162
140,10,55,1,20,False,Magikarp,15,20,80,Water,,483,140
745,80,60,6,75,False,Furfrou,65,90,102,Normal,,241,745
223,75,105,2,65,False,Gligar,35,65,85,Ground,Flying,565,223
239,50,40,2,50,False,Swinub,30,30,50,Ice,Ground,455,455
44,76,75,1,73,False,Ninetales,81,100,100,Fire,,785,44
726,63,52,6,54,False,Frogadier,83,56,97,Water,,505,726
483,63,47,4,63,False,Stunky,41,41,74,Poison,Dark,323,483
742,100,62,6,123,False,Gogoat,97,81,68,Grass,,451,451
478,60,60,4,60,False,Mismagius,105,105,105,Ghost,,38,478
5,52,43,1,39,False,Charmander,60,50,65,Fire,,667,5
81,80,100,1,40,False,Geodude,30,30,20,Rock,Ground,151,151
413,135,130,3,80,False,Metagross,95,90,70,Steel,Psychic,749,413
382,15,20,3,20,False,Feebas,10,55,80,Water,,49,49
438,104,71,4,76,False,Infernape,104,71,108,Fire,Fighting,746,438
759,52,67,6,42,False,Binacle,39,56,50,Rock,Water,192,192
764,73,88,6,71,False,Clawitzer,120,89,59,Water,,521,521
677,50,30,5,70,False,Cryogonal,95,135,105,Ice,,429,429
349,120,40,3,70,False,Sharpedo,95,40,95,Water,Dark,638,349
561,55,45,5,55,False,Oshawott,63,45,45,Water,,31,31
537,65,107,4,50,False,"Mow Rotom",105,107,86,Electric,Grass,783,537
182,60,40,2,40,False,Spinarak,40,40,30,Bug,Poison,376,376
194,40,40,2,55,False,Mareep,65,45,35,Electric,,182,194
704,100,80,5,79,True,"Tornadus Therian Forme",110,90,121,Flying,,689,704
435,109,105,4,95,False,Torterra,75,85,56,Grass,Ground,598,598
575,53,48,5,50,False,Panpour,53,48,64,Water,,203,575
743,82,62,6,67,False,Pancham,46,48,43,Fighting,,40,40
347,73,83,3,100,False,Swalot,73,83,55,Poison,,735,735
228,95,75,2,65,False,Qwilfish,55,55,85,Water,Poison,426,426
519,95,67,4,75,False,Magmortar,125,95,83,Fire,,364,519
48,80,70,1,75,False,Golbat,65,75,90,Poison,Flying,619,48
53,95,80,1,60,False,Parasect,60,80,30,Bug,Grass,392,392
240,100,80,2,100,False,Piloswine,60,60,50,Ice,Ground,259,259
172,84,78,2,78,False,Typhlosion,109,85,100,Fire,,59,59
749,80,100,6,45,False,Honedge,35,37,28,Steel,Ghost,185,185
40,102,77,1,81,False,Nidoking,85,75,85,Poison,Ground,412,412
115,120,53,1,50,False,Hitmonlee,35,110,87,Fighting,,5,115
476,76,84,4,65,False,Lopunny,54,96,105,Normal,,406,476
184,90,80,2,85,False,Crobat,70,80,130,Poison,Flying,568,184
156,110,65,1,160,False,Snorlax,65,110,30,Normal,,424,424
582,60,32,5,45,False,Blitzle,50,32,76,Electric,,382,382
211,85,85,2,95,False,Quagsire,65,65,35,Water,Ground,396,396
726,63,52,6,54,False,Frogadier,83,56,97,Water,,752,752
257,95,95,2,50,False,Hitmontop,35,110,70,Fighting,,319,257
700,90,129,5,91,True,Cobalion,90,72,108,Steel,Fighting,11,700
699,60,65,5,85,False,Volcarona,135,105,100,Bug,Fire,359,699
68,95,95,1,90,False,Poliwrath,70,90,70,Water,Fighting,441,68
81,80,100,1,40,False,Geodude,30,30,20,Rock,Ground,74,74
214,85,42,2,60,False,Murkrow,85,42,91,Dark,Flying,124,214
494,130,95,4,108,False,Garchomp,80,85,102,Dragon,Ground,442,442
707,120,100,5,100,True,Reshiram,150,120,90,Dragon,Fire,54,707
674,147,90,5,76,False,Haxorus,60,70,97,Dragon,,758,674
319,71,43,3,84,False,Loudred,71,43,48,Normal,,106,106
39,72,57,1,61,False,Nidorino,55,55,65,Poison,,367,367
421,130,100,3,80,True,"Mega Latios",160,120,110,Dragon,Psychic,798,421
325,45,45,3,50,False,Skitty,35,35,50,Normal,,110,110
708,150,120,5,100,True,Zekrom,120,100,90,Dragon,Electric,203,708
733,35,40,6,38,False,Scatterbug,27,25,35,Bug,,310,310
674,147,90,5,76,False,Haxorus,60,70,97,Dragon,,702,702
45,45,20,1,115,False,Jigglypuff,45,25,20,Normal,Fairy,455,455
326,65,65,3,70,False,Delcatty,55,55,70,Normal,,334,326
477,136,94,4,65,False,"Mega Lopunny",54,96,135,Normal,Fighting,507,477
555,45,55,5,45,False,Snivy,45,55,63,Grass,,520,520
707,120,100,5,100,True,Reshiram,150,120,90,Dragon,Fire,295,707
146,65,60,1,130,False,Vaporeon,110,95,65,Water,,111,146
757,54,53,6,53,False,Inkay,37,46,45,Dark,Psychic,270,757
447,25,41,4,37,False,Kricketot,25,41,25,Bug,,450,450
126,40,70,1,30,False,Horsea,70,25,60,Water,,788,126
620,95,125,5,70,False,Crustle,65,75,45,Bug,Rock,350,350
744,124,78,6,95,False,Pangoro,69,71,58,Fighting,Dark,470,744
157,85,100,1,90,True,Articuno,95,125,85,Ice,Flying,131,131
454,125,40,4,67,False,Cranidos,30,30,58,Rock,,172,172
132,45,65,1,40,False,"Mr. Mime",100,120,90,Psychic,Fairy,29,132
637,45,70,5,60,False,Gothorita,75,85,55,Psychic,,49,637
308,30,32,3,40,False,Surskit,50,52,65,Bug,Water,321,321
348,90,20,3,45,False,Carvanha,65,20,65,Water,Dark,685,348
70,35,30,1,40,False,Kadabra,120,70,105,Psychic,,416,70
96,80,50,1,80,False,Grimer,40,50,25,Poison,,457,457
211,85,85,2,95,False,Quagsire,65,65,35,Water,Ground,456,211
273,45,35,3,40,False,Treecko,65,55,70,Grass,,553,553
24,80,80,1,83,False,"Mega Pidgeot",135,80,121,Normal,Flying,402,24
199,20,50,2,70,False,Marill,20,50,40,Water,Fairy,190,199
546,120,100,4,150,True,"Giratina Origin Forme",120,100,90,Ghost,Dragon,433,546
69,20,15,1,25,False,Abra,105,55,90,Psychic,,335,69
124,95,80,1,105,False,Kangaskhan,40,80,90,Normal,,22,124
513,120,65,4,70,False,Weavile,45,85,125,Dark,Ice,566,513
121,130,120,1,105,False,Rhydon,45,45,40,Ground,Rock,688,688
682,125,60,5,65,False,Mienshao,95,60,105,Fighting,,672,682
148,130,60,1,65,False,Flareon,95,110,65,Fire,,647,647
233,185,115,2,80,False,"Mega Heracross",40,105,75,Bug,Fighting,345,233
195,55,55,2,70,False,Flaaffy,80,60,45,Electric,,278,278
551,100,100,4,100,True,"Shaymin Land Forme",100,100,100,Grass,,653,551
20,150,40,1,65,False,"Mega Beedrill",15,80,145,Bug,Poison,360,20
353,60,40,3,60,False,Numel,65,45,35,Fire,Ground,184,184
510,62,50,4,60,False,Snover,62,60,40,Grass,Ice,177,177
449,65,34,4,45,False,Shinx,40,34,45,Electric,,718,718
128,67,60,1,45,False,Goldeen,35,50,63,Water,,711,711
661,55,70,5,40,False,Klink,45,60,30,Steel,,384,384
524,95,125,4,75,False,Gliscor,45,75,95,Ground,Flying,573,524
25,56,35,1,30,False,Rattata,25,35,72,Normal,,667,25
261,80,105,2,95,False,Miltank,40,70,100,Normal,,246,261
315,45,90,3,31,False,Nincada,30,30,40,Bug,Ground,461,315
598,95,75,5,105,False,Seismitoad,85,75,74,Water,Ground,446,598
466,65,35,4,55,False,Buizel,60,30,85,Water,,375,466
425,180,160,3,100,True,"Primal Groudon",150,90,90,Ground,Fire,696,425
171,64,58,2,58,False,Quilava,80,65,80,Fire,,34,171
331,70,100,3,50,False,Aron,40,40,30,Steel,Rock,330,330
54,55,50,1,60,False,Venonat,40,55,45,Bug,Poison,549,549
611,92,65,5,70,False,Basculin,80,55,98,Water,,460,611
716,77,77,5,100,False,"Meloetta Aria Forme",128,128,90,Normal,Psychic,254,716
465,45,70,4,60,False,Pachirisu,45,90,95,Electric,,770,465
702,90,72,5,91,True,Virizion,90,129,108,Grass,Fighting,352,702
278,85,60,3,60,False,Combusken,85,60,55,Fire,Fighting,363,278
717,128,90,5,100,False,"Meloetta Pirouette Forme",77,77,128,Normal,Fighting,422,717
240,100,80,2,100,False,Piloswine,60,60,50,Ice,Ground,209,209
572,98,63,5,75,False,Simisage,98,63,101,Grass,,789,572
20,150,40,1,65,False,"Mega Beedrill",15,80,145,Bug,Poison,270,20
37,92,87,1,90,False,Nidoqueen,75,85,76,Poison,Ground,391,391
45,45,20,1,115,False,Jigglypuff,45,25,20,Normal,Fairy,306,306
736,50,58,6,62,False,Litleo,73,54,72,Fire,Normal,305,736
340,75,80,3,70,False,"Mega Manectric",135,80,135,Electric,,319,340
249,90,90,2,75,False,"Mega Houndoom",140,90,115,Dark,Fire,311,249
581,115,80,5,80,False,Unfezant,65,55,93,Normal,Flying,146,581
678,40,85,5,50,False,Shelmet,40,65,25,Bug,,535,535
553,120,120,4,120,True,Arceus,120,120,120,Normal,,732,732
288,70,61,3,78,False,Linoone,50,61,100,Normal,,275,275
693,97,66,5,85,False,Heatmor,105,66,65,Fire,,738,693
11,63,80,1,59,False,Wartortle,65,80,58,Water,,50,11
722,45,40,6,40,False,Fennekin,62,60,60,Fire,,716,716
54,55,50,1,60,False,Venonat,40,55,45,Bug,Poison,532,532
475,66,44,4,55,False,Buneary,44,56,85,Normal,,367,475
677,50,30,5,70,False,Cryogonal,95,135,105,Ice,,230,677
546,120,100,4,150,True,"Giratina Origin Forme",120,100,90,Ghost,Dragon,719,546
137,125,100,1,65,False,Pinsir,55,70,85,Bug,,546,546
764,73,88,6,71,False,Clawitzer,120,89,59,Water,,716,716
470,48,48,4,76,False,Shellos,57,62,34,Water,,739,739
355,120,100,3,70,False,"Mega Camerupt",145,105,20,Fire,Ground,104,355
732,81,71,6,78,False,Talonflame,74,69,126,Fire,Flying,679,679
543,90,106,4,91,True,Heatran,130,106,77,Fire,Steel,122,543
257,95,95,2,50,False,Hitmontop,35,110,70,Fighting,,747,747
603,103,80,5,75,False,Leavanny,70,80,92,Bug,Grass,15,603
398,120,80,3,80,False,"Mega Glalie",120,80,100,Ice,,402,398
154,105,65,1,80,False,Aerodactyl,60,75,130,Rock,Flying,53,154
474,80,44,4,150,False,Drifblim,90,54,80,Ghost,Flying,558,474
421,130,100,3,80,True,"Mega Latios",160,120,110,Dragon,Psychic,698,421
533,65,107,4,50,False,"Heat Rotom",105,107,86,Electric,Fire,124,124
638,55,95,5,70,False,Gothitelle,95,110,65,Psychic,,694,694
292,35,55,3,50,False,Cascoon,25,25,15,Bug,,534,534
705,115,70,5,79,True,"Thundurus Incarnate Forme",125,80,111,Electric,Flying,647,705
64,70,45,1,55,False,Growlithe,70,50,60,Fire,,148,148
358,45,65,3,80,False,Grumpig,90,110,80,Psychic,,726,726
167,49,65,2,45,False,Chikorita,49,65,45,Grass,,329,329
151,60,125,1,70,False,Omastar,115,70,55,Rock,Water,279,279
