"Number pokemon 1","Number pokemon 2","Attack pokemon 2","Defense pokemon 2","Generation pokemon 2","HP pokemon 2","Legendary pokemon 2","Name pokemon 2","Sp. Atk pokemon 2","Sp. Def pokemon 2","Speed pokemon 2","Type 1 pokemon 2","Type 2 pokemon 2","Winning pokemon"
366,99,95,180,1,50,False,Cloyster,85,45,70,Water,Ice,366
270,127,65,95,1,55,False,Seadra,95,45,85,Water,,270
67,191,40,85,2,55,False,Togetic,80,105,40,Fairy,Flying,67
767,379,81,97,3,86,False,Cradily,81,107,43,Rock,Grass,767
143,798,110,60,6,80,True,"Hoopa Confined",150,130,70,Psychic,Ghost,798
219,701,129,90,5,91,True,Terrakion,72,90,108,Rock,Fighting,701
138,96,80,50,1,80,False,Grimer,40,50,25,Poison,,138
472,117,55,75,1,90,False,Lickitung,60,75,30,Normal,,472
49,48,80,70,1,75,False,Golbat,65,75,90,Poison,Flying,48
122,687,125,100,5,65,False,Bisharp,60,70,70,Dark,Steel,687
522,376,40,55,3,40,False,Baltoy,40,70,55,Ground,Psychic,522
307,360,100,45,3,45,False,Trapinch,45,45,10,Ground,,307
195,9,104,78,1,78,False,"Mega Charizard Y",159,115,100,Fire,Flying,9
448,424,150,140,3,100,True,Groudon,100,90,90,Ground,,424
465,400,60,70,3,90,False,Sealeo,75,70,45,Ice,Water,465
53,157,85,100,1,90,True,Articuno,95,125,85,Ice,Flying,157
527,644,50,50,5,36,False,Vanillite,65,60,44,Ice,,527
196,423,150,90,3,100,True,"Primal Kyogre",180,160,90,Water,,423
21,161,84,65,1,61,False,Dragonair,70,70,70,Dragon,,161
111,725,56,40,6,41,False,Froakie,62,44,71,Water,,725
708,422,100,90,3,100,True,Kyogre,150,140,90,Water,,422
158,315,45,90,3,31,False,Nincada,30,30,40,Bug,Ground,158
525,665,85,70,5,65,False,Eelektrik,75,70,40,Electric,,525
250,305,35,35,3,38,False,Kirlia,65,55,50,Psychic,Fairy,305
519,521,76,86,4,86,False,Yanmega,116,56,95,Bug,Flying,521
132,628,112,45,5,55,False,Archen,74,45,70,Rock,Flying,132
577,405,90,130,3,100,False,Relicanth,45,65,55,Water,Rock,405
447,548,80,80,4,80,False,Phione,80,80,80,Water,,548
465,279,120,70,3,80,False,Blaziken,110,70,80,Fire,Fighting,465
605,112,95,85,1,95,False,Exeggutor,125,65,55,Grass,Psychic,112
648,544,160,110,4,110,True,Regigigas,80,110,100,Normal,,544
748,177,76,64,2,85,False,Furret,45,55,90,Normal,,748
167,610,60,75,5,70,False,Lilligant,110,75,90,Grass,,610
180,705,115,70,5,79,True,"Thundurus Incarnate Forme",125,80,111,Electric,Flying,705
40,578,55,85,5,116,False,Musharna,107,95,29,Psychic,,40
70,171,64,58,2,58,False,Quilava,80,65,80,Fire,,70
370,800,110,120,6,80,True,Volcanion,130,90,70,Fire,Water,800
283,74,100,70,1,80,False,Machoke,50,60,45,Fighting,,283
43,463,30,42,4,30,False,Combee,30,42,70,Bug,Flying,463
601,460,79,105,4,60,False,"Wormadam Sandy Cloak",59,85,36,Bug,Ground,601
383,595,140,95,5,105,False,Conkeldurr,55,65,45,Fighting,,383
758,668,75,75,5,75,False,Beheeyem,125,95,40,Psychic,,758
724,296,70,70,3,80,False,Ludicolo,90,100,70,Water,Grass,724
362,427,180,100,3,105,True,"Mega Rayquaza",180,100,115,Dragon,Flying,427
584,542,120,100,4,90,True,Palkia,150,120,100,Water,Dragon,542
20,756,80,86,6,82,False,Slurpuff,85,75,72,Fairy,,20
50,266,64,50,2,50,False,Larvitar,45,50,41,Rock,Ground,266
595,383,60,79,3,95,False,Milotic,100,125,81,Water,,383
415,672,87,60,5,46,False,Axew,30,40,57,Dragon,,672
171,190,20,65,2,35,False,Togepi,40,65,20,Fairy,,171
208,21,45,40,1,40,False,Pidgey,35,35,56,Normal,Flying,21
639,130,45,55,1,30,False,Staryu,70,55,85,Water,,130
639,452,30,35,4,40,False,Budew,50,70,55,Grass,Poison,452
344,769,59,50,6,77,False,Amaura,67,63,46,Rock,Ice,344
799,262,10,10,2,255,False,Blissey,75,135,55,Normal,,799
635,48,80,70,1,75,False,Golbat,65,75,90,Poison,Flying,635
376,193,75,70,2,65,False,Xatu,95,70,95,Psychic,Flying,193
399,237,40,40,2,40,False,Slugma,70,40,20,Fire,,399
34,363,85,40,3,50,False,Cacnea,85,40,35,Grass,,34
783,537,65,107,4,50,False,"Mow Rotom",105,107,86,Electric,Grass,537
745,671,55,90,5,60,False,Chandelure,145,90,80,Ghost,Fire,671
6,542,120,100,4,90,True,Palkia,150,120,100,Water,Dragon,542
83,604,45,59,5,30,False,Venipede,30,39,57,Bug,Poison,83
649,186,58,58,2,125,False,Lanturn,76,76,67,Water,Electric,649
195,627,108,133,5,74,False,Carracosta,83,65,32,Water,Rock,195
614,687,125,100,5,65,False,Bisharp,60,70,70,Dark,Steel,614
264,136,95,57,1,65,False,Magmar,100,85,93,Fire,,264
267,129,92,65,1,80,False,Seaking,65,80,68,Water,,129
1,227,120,75,2,90,False,Granbull,60,60,45,Fairy,,227
784,790,117,184,6,95,False,Avalugg,44,46,28,Ice,,784
766,623,58,80,5,72,False,Sigilyph,103,80,97,Psychic,Flying,766
153,462,94,50,4,70,False,Mothim,94,50,66,Bug,Flying,153
63,108,130,115,1,55,False,Kingler,50,50,75,Water,,63
391,418,80,90,3,80,True,Latias,110,130,110,Dragon,Psychic,418
220,371,95,85,3,70,False,Solrock,55,65,70,Rock,Psychic,371
77,588,57,55,5,67,False,Swoobat,77,55,114,Psychic,Flying,588
717,346,43,53,3,70,False,Gulpin,43,53,40,Poison,,717
741,559,93,55,5,90,False,Pignite,70,55,55,Fire,Fighting,559
49,72,50,65,1,55,False,"Mega Alakazam",175,95,150,Psychic,,72
621,261,80,105,2,95,False,Miltank,40,70,100,Normal,,261
519,476,76,84,4,65,False,Lopunny,54,96,105,Normal,,476
87,612,72,35,5,50,False,Sandile,35,35,65,Ground,Dark,612
628,385,90,70,3,60,False,Kecleon,60,120,40,Normal,,628
439,140,10,55,1,20,False,Magikarp,15,20,80,Water,,439
700,281,70,50,3,50,False,Mudkip,50,50,40,Water,,700
410,762,75,90,6,65,False,Dragalge,97,123,44,Poison,Dragon,410
291,669,30,55,5,50,False,Litwick,65,55,20,Ghost,Fire,291
366,723,59,58,6,59,False,Braixen,90,70,73,Fire,,366
168,41,45,48,1,70,False,Clefairy,60,65,35,Fairy,,168
151,321,60,30,3,72,False,Makuhita,20,30,25,Fighting,,151
659,77,90,50,1,65,False,Weepinbell,85,45,55,Grass,Poison,659
654,364,115,60,3,70,False,Cacturne,115,60,55,Grass,Dark,364
264,595,140,95,5,105,False,Conkeldurr,55,65,45,Fighting,,264
43,660,94,131,5,74,False,Ferrothorn,54,116,20,Grass,Steel,660
663,76,75,35,1,50,False,Bellsprout,70,30,40,Grass,Poison,663
88,211,85,85,2,95,False,Quagsire,65,65,35,Water,Ground,211
383,689,83,50,5,70,False,Rufflet,37,50,60,Normal,Flying,383
136,6,64,58,1,58,False,Charmeleon,80,65,80,Fire,,136
711,548,80,80,4,80,False,Phione,80,80,80,Water,,711
166,666,115,80,5,85,False,Eelektross,105,80,50,Electric,,166
718,616,140,55,5,105,False,"Darmanitan Standard Mode",30,55,95,Fire,,718
306,729,56,77,6,85,False,Diggersby,50,77,78,Normal,Ground,306
510,102,65,60,1,60,False,Gengar,130,75,110,Ghost,Poison,102
3,738,38,39,6,44,False,Flabébé,61,79,42,Fairy,,3
759,112,95,85,1,95,False,Exeggutor,125,65,55,Grass,Psychic,112
355,119,90,120,1,65,False,Weezing,85,70,60,Poison,,119
250,631,95,82,5,80,False,Garbodor,60,82,75,Poison,,250
661,699,60,65,5,85,False,Volcarona,135,105,100,Bug,Fire,699
326,446,85,60,4,79,False,Bibarel,55,60,71,Normal,Water,446
542,678,40,85,5,50,False,Shelmet,40,65,25,Bug,,542
634,537,65,107,4,50,False,"Mow Rotom",105,107,86,Electric,Grass,537
780,182,60,40,2,40,False,Spinarak,40,40,30,Bug,Poison,780
572,489,5,5,4,100,False,Happiny,15,65,30,Normal,,572
24,607,27,60,5,40,False,Cottonee,37,50,66,Grass,Fairy,24
357,785,90,122,6,65,False,"Gourgeist Average Size",58,75,84,Ghost,Grass,785
475,772,92,75,6,78,False,Hawlucha,74,63,118,Fighting,Flying,772
637,593,80,55,5,75,False,Timburr,25,35,35,Fighting,,637
163,175,105,100,2,85,False,Feraligatr,79,83,78,Water,,163
476,647,60,50,5,60,False,Deerling,40,50,75,Normal,Grass,476
417,396,50,50,3,50,False,Snorunt,50,50,50,Ice,,396
707,20,150,40,1,65,False,"Mega Beedrill",15,80,145,Bug,Poison,20
636,783,66,70,6,54,False,"Pumpkaboo Large Size",44,55,46,Ghost,Grass,783
410,201,100,115,2,70,False,Sudowoodo,30,65,30,Rock,,410
683,554,100,100,5,100,True,Victini,100,100,100,Psychic,Fire,554
242,710,145,90,5,89,True,"Landorus Therian Forme",105,80,91,Ground,Flying,710
170,7,84,78,1,78,False,Charizard,109,85,100,Fire,Flying,7
455,560,123,65,5,110,False,Emboar,100,65,65,Fire,Fighting,560
400,685,124,80,5,89,False,Golurk,55,80,55,Ground,Ghost,685
30,250,95,95,2,75,False,Kingdra,95,95,85,Water,Dragon,250
652,317,90,45,3,1,False,Shedinja,30,30,40,Bug,Ghost,317
667,514,70,115,4,70,False,Magnezone,130,90,60,Electric,Steel,514
448,553,120,120,4,120,True,Arceus,120,120,120,Normal,,553
602,771,65,65,6,95,False,Sylveon,110,130,60,Fairy,,771
360,284,150,110,3,100,False,"Mega Swampert",95,110,70,Water,Ground,284
22,459,59,85,4,60,False,"Wormadam Plant Cloak",79,105,36,Bug,Grass,22
531,400,60,70,3,90,False,Sealeo,75,70,45,Ice,Water,531
287,316,90,45,3,61,False,Ninjask,50,50,160,Bug,Flying,316
338,255,20,35,2,55,False,Smeargle,20,45,75,Normal,,255
283,678,40,85,5,50,False,Shelmet,40,65,25,Bug,,283
320,664,55,40,5,35,False,Tynamo,45,40,60,Electric,,320
540,273,45,35,3,40,False,Treecko,65,55,70,Grass,,540
294,634,50,40,5,55,False,Minccino,40,40,75,Normal,,634
331,576,98,63,5,75,False,Simipour,98,63,101,Water,,576
403,789,69,85,6,55,False,Bergmite,32,35,28,Ice,,403
276,388,165,75,3,64,False,"Mega Banette",93,83,75,Ghost,,276
82,593,80,55,5,75,False,Timburr,25,35,35,Fighting,,593
725,357,25,35,3,60,False,Spoink,70,80,60,Psychic,,725
14,158,90,85,1,90,True,Zapdos,125,90,100,Electric,Flying,158
481,543,90,106,4,91,True,Heatran,130,106,77,Fire,Steel,481
328,450,85,49,4,60,False,Luxio,60,49,60,Electric,,450
555,691,55,75,5,70,False,Vullaby,45,65,60,Dark,Flying,555
89,264,115,85,2,115,True,Entei,90,75,100,Fire,,264
191,5,52,43,1,39,False,Charmander,60,50,65,Fire,,5
506,151,60,125,1,70,False,Omastar,115,70,55,Rock,Water,151
634,407,75,60,3,45,False,Bagon,40,30,50,Dragon,,634
388,138,155,120,1,65,False,"Mega Pinsir",65,90,105,Bug,Flying,138
393,18,25,50,1,45,False,Kakuna,25,25,35,Bug,Poison,393
42,204,45,50,2,55,False,Skiploom,45,65,80,Grass,Flying,204
105,601,53,70,5,45,False,Sewaddle,40,60,42,Bug,Grass,601
197,498,110,70,4,70,False,Lucario,115,70,90,Fighting,Steel,498
386,207,30,30,2,30,False,Sunkern,30,30,30,Grass,,386
448,522,110,130,4,65,False,Leafeon,60,65,95,Grass,,522
759,124,95,80,1,105,False,Kangaskhan,40,80,90,Normal,,124
770,799,160,60,6,80,True,"Hoopa Unbound",170,130,80,Psychic,Dark,799
140,162,134,95,1,91,False,Dragonite,100,100,80,Dragon,Flying,162
79,689,83,50,5,70,False,Rufflet,37,50,60,Normal,Flying,79
538,432,95,90,3,50,True,"Deoxys Speed Forme",95,90,180,Psychic,,432
168,613,82,45,5,60,False,Krokorok,45,45,74,Ground,Dark,613
372,214,85,42,2,60,False,Murkrow,85,42,91,Dark,Flying,214
571,678,40,85,5,50,False,Shelmet,40,65,25,Bug,,571
100,229,130,100,2,70,False,Scizor,55,80,65,Bug,Steel,229
578,271,130,90,2,106,True,Ho-oh,110,154,90,Fire,Flying,271
612,180,20,30,2,40,False,Ledyba,40,80,55,Bug,Flying,612
417,415,100,200,3,80,True,Regirock,50,100,50,Rock,,415
348,535,65,107,4,50,False,"Frost Rotom",105,107,86,Electric,Ice,535
377,27,60,30,1,40,False,Spearow,31,31,70,Normal,Flying,377
197,537,65,107,4,50,False,"Mow Rotom",105,107,86,Electric,Grass,537
94,82,95,115,1,55,False,Graveler,45,45,35,Rock,Ground,94
533,622,90,115,5,65,False,Scrafty,45,115,58,Dark,Fighting,533
762,256,35,35,2,35,False,Tyrogue,35,35,35,Fighting,,762
263,391,68,83,3,99,False,Tropius,72,87,51,Grass,Flying,263
600,688,110,95,5,95,False,Bouffalant,40,95,55,Normal,,600
588,570,88,50,5,64,False,Liepard,88,50,106,Dark,,570
405,529,55,145,4,60,False,Probopass,75,150,40,Rock,Steel,405
721,133,110,80,1,70,False,Scyther,55,80,105,Bug,Flying,133
608,337,100,85,3,60,False,"Mega Medicham",80,85,100,Fighting,Psychic,608
94,638,55,95,5,70,False,Gothitelle,95,110,65,Psychic,,638
156,517,100,125,4,100,False,Tangrowth,110,50,50,Grass,,517
307,59,70,60,1,65,False,Persian,65,65,115,Normal,,59
663,384,70,70,3,70,False,Castform,70,70,70,Normal,,663
67,733,35,40,6,38,False,Scatterbug,27,25,35,Bug,,67
650,569,50,37,5,41,False,Purrloin,50,37,66,Dark,,569
28,371,95,85,3,70,False,Solrock,55,65,70,Rock,Psychic,28
473,53,95,80,1,60,False,Parasect,60,80,30,Bug,Grass,473
772,226,80,50,2,60,False,Snubbull,40,40,30,Fairy,,772
7,709,125,90,5,89,True,"Landorus Incarnate Forme",115,80,101,Ground,Flying,709
403,702,90,72,5,91,True,Virizion,90,129,108,Grass,Fighting,702
761,156,110,65,1,160,False,Snorlax,65,110,30,Normal,,156
191,798,110,60,6,80,True,"Hoopa Confined",150,130,70,Psychic,Ghost,798
636,376,40,55,3,40,False,Baltoy,40,70,55,Ground,Psychic,376
581,29,60,44,1,35,False,Ekans,40,54,55,Poison,,581
226,203,35,40,2,35,False,Hoppip,35,55,50,Grass,Flying,203
165,444,120,70,4,85,False,Staraptor,50,60,100,Normal,Flying,165
285,760,105,115,6,72,False,Barbaracle,54,86,68,Rock,Water,760
26,694,109,112,5,58,False,Durant,48,48,109,Bug,Steel,694
575,659,50,91,5,44,False,Ferroseed,24,86,10,Grass,Steel,659
663,462,94,50,4,70,False,Mothim,94,50,66,Bug,Flying,663
347,179,50,50,2,100,False,Noctowl,76,96,70,Normal,Flying,179
568,695,65,50,5,52,False,Deino,45,50,38,Dark,Dragon,568
320,587,45,43,5,55,False,Woobat,55,43,72,Psychic,Flying,587
174,255,20,35,2,55,False,Smeargle,20,45,75,Normal,,255
538,664,55,40,5,35,False,Tynamo,45,40,60,Electric,,538
623,127,65,95,1,55,False,Seadra,95,45,85,Water,,623
69,178,30,30,2,60,False,Hoothoot,36,56,50,Normal,Flying,69
92,232,125,75,2,80,False,Heracross,40,95,85,Bug,Fighting,232
450,136,95,57,1,65,False,Magmar,100,85,93,Fire,,136
740,364,115,60,3,70,False,Cacturne,115,60,55,Grass,Dark,740
793,652,55,45,5,69,False,Foongus,55,55,15,Grass,Poison,793
142,106,73,70,1,85,False,Hypno,73,115,67,Psychic,,142
281,597,65,55,5,75,False,Palpitoad,65,55,69,Water,Ground,597
539,422,100,90,3,100,True,Kyogre,150,140,90,Water,,422
763,581,115,80,5,80,False,Unfezant,65,55,93,Normal,Flying,581
366,286,90,70,3,70,False,Mightyena,60,60,70,Dark,,366
175,213,65,110,2,95,False,Umbreon,60,130,65,Dark,,175
645,662,80,95,5,60,False,Klang,70,85,50,Steel,,645
786,288,70,61,3,78,False,Linoone,50,61,100,Normal,,288
145,592,60,126,5,103,False,"Mega Audino",80,126,50,Normal,Fairy,145
596,74,100,70,1,80,False,Machoke,50,60,45,Fighting,,596
774,448,85,51,4,77,False,Kricketune,55,51,65,Bug,,448
439,7,84,78,1,78,False,Charizard,109,85,100,Fire,Flying,7
42,572,98,63,5,75,False,Simisage,98,63,101,Grass,,572
364,393,130,60,3,65,False,Absol,75,60,75,Dark,,393
593,743,82,62,6,67,False,Pancham,46,48,43,Fighting,,743
45,788,100,122,6,85,False,"Gourgeist Super Size",58,75,54,Ghost,Grass,788
610,329,85,85,3,50,False,Mawile,55,55,50,Steel,Fairy,610
223,529,55,145,4,60,False,Probopass,75,150,40,Rock,Steel,223
126,246,80,140,2,65,False,Skarmory,40,70,70,Steel,Flying,246
700,654,40,50,5,55,False,Frillish,65,85,40,Water,Ghost,654
784,190,20,65,2,35,False,Togepi,40,65,20,Fairy,,784
283,672,87,60,5,46,False,Axew,30,40,57,Dragon,,283
380,111,40,80,1,60,False,Exeggcute,60,45,40,Grass,Psychic,380
741,416,50,100,3,80,True,Regice,100,200,50,Ice,,741
446,779,70,48,6,43,False,Phantump,50,60,38,Ghost,Grass,779
508,133,110,80,1,70,False,Scyther,55,80,105,Bug,Flying,133
549,305,35,35,3,38,False,Kirlia,65,55,50,Psychic,Fairy,549
378,352,90,45,3,170,False,Wailord,90,45,60,Water,,352
798,509,20,50,4,45,False,Mantyke,60,120,50,Water,Flying,798
389,302,30,30,3,40,False,Wingull,55,30,85,Water,Flying,302
740,329,85,85,3,50,False,Mawile,55,55,50,Steel,Fairy,740
436,315,45,90,3,31,False,Nincada,30,30,40,Bug,Ground,436
456,93,110,70,1,60,False,Dodrio,60,60,100,Normal,Flying,93
64,546,120,100,4,150,True,"Giratina Origin Forme",120,100,90,Ghost,Dragon,546
682,403,104,105,3,55,False,Huntail,94,75,52,Water,,682
560,577,25,45,5,76,False,Munna,67,55,24,Psychic,,560
16,336,60,75,3,60,False,Medicham,60,75,80,Fighting,Psychic,336
237,214,85,42,2,60,False,Murkrow,85,42,91,Dark,Flying,214
208,615,90,45,5,70,False,Darumaka,15,45,50,Fire,,615
484,170,52,43,2,39,False,Cyndaquil,60,50,65,Fire,,484
793,5,52,43,1,39,False,Charmander,60,50,65,Fire,,793
49,169,82,100,2,80,False,Meganium,83,100,80,Grass,,169
163,570,88,50,5,64,False,Liepard,88,50,106,Dark,,570
117,316,90,45,3,61,False,Ninjask,50,50,160,Bug,Flying,316
796,258,30,15,2,45,False,Smoochum,85,65,65,Ice,Psychic,258
436,469,60,70,4,70,False,Cherrim,87,78,85,Grass,,469
576,790,117,184,6,95,False,Avalugg,44,46,28,Ice,,576
349,790,117,184,6,95,False,Avalugg,44,46,28,Ice,,349
318,614,117,80,5,95,False,Krookodile,65,70,92,Ground,Dark,614
102,332,90,140,3,60,False,Lairon,50,50,40,Steel,Rock,102
426,118,65,95,1,40,False,Koffing,60,45,35,Poison,,426
271,85,100,70,1,65,False,Rapidash,80,80,105,Fire,,85
102,685,124,80,5,89,False,Golurk,55,80,55,Ground,Ghost,685
312,153,115,105,1,60,False,Kabutops,65,70,80,Rock,Water,153
487,112,95,85,1,95,False,Exeggutor,125,65,55,Grass,Psychic,112
182,746,48,54,6,62,False,Espurr,63,60,68,Psychic,,746
640,571,53,48,5,50,False,Pansage,53,48,64,Grass,,571
520,753,52,60,6,78,False,Spritzee,63,65,23,Fairy,,520
490,789,69,85,6,55,False,Bergmite,32,35,28,Ice,,490
575,364,115,60,3,70,False,Cacturne,115,60,55,Grass,Dark,575
111,484,93,67,4,103,False,Skuntank,71,61,84,Poison,Dark,484
769,397,80,80,3,80,False,Glalie,80,80,80,Ice,,397
363,337,100,85,3,60,False,"Mega Medicham",80,85,100,Fighting,Psychic,337
662,658,77,60,5,70,False,Galvantula,97,60,108,Bug,Electric,658
593,72,50,65,1,55,False,"Mega Alakazam",175,95,150,Psychic,,72
178,339,75,60,3,70,False,Manectric,105,60,105,Electric,,339
65,733,35,40,6,38,False,Scatterbug,27,25,35,Bug,,65
593,105,48,45,1,60,False,Drowzee,43,90,42,Psychic,,105
165,421,130,100,3,80,True,"Mega Latios",160,120,110,Dragon,Psychic,165
337,516,140,130,4,115,False,Rhyperior,55,55,40,Ground,Rock,337
707,422,100,90,3,100,True,Kyogre,150,140,90,Water,,422
697,550,90,90,4,70,True,Darkrai,135,90,125,Dark,,550
139,540,125,70,4,75,True,Azelf,125,70,115,Psychic,,540
761,361,70,50,3,50,False,Vibrava,50,50,70,Ground,Dragon,361
785,205,55,70,2,75,False,Jumpluff,55,95,110,Grass,Flying,205
490,653,85,70,5,114,False,Amoonguss,85,80,30,Grass,Poison,490
561,202,75,75,2,90,False,Politoed,90,100,70,Water,,202
684,24,80,80,1,83,False,"Mega Pidgeot",135,80,121,Normal,Flying,24
568,489,5,5,4,100,False,Happiny,15,65,30,Normal,,568
9,637,45,70,5,60,False,Gothorita,75,85,55,Psychic,,9
245,448,85,51,4,77,False,Kricketune,55,51,65,Bug,,245
608,750,110,150,6,59,False,Doublade,45,49,35,Steel,Ghost,750
324,783,66,70,6,54,False,"Pumpkaboo Large Size",44,55,46,Ghost,Grass,783
124,416,50,100,3,80,True,Regice,100,200,50,Ice,,124
293,773,58,57,6,67,False,Dedenne,81,67,101,Electric,Fairy,773
211,15,20,55,1,50,False,Metapod,25,25,30,Bug,,211
391,562,75,60,5,75,False,Dewott,83,60,60,Water,,562
443,415,100,200,3,80,True,Regirock,50,100,50,Rock,,443
158,404,84,105,3,55,False,Gorebyss,114,75,52,Water,,158
181,388,165,75,3,64,False,"Mega Banette",93,83,75,Ghost,,181
580,495,170,115,4,108,False,"Mega Garchomp",120,95,92,Dragon,Ground,580
400,697,105,90,5,92,False,Hydreigon,125,90,98,Dark,Dragon,697
505,772,92,75,6,78,False,Hawlucha,74,63,118,Fighting,Flying,772
203,435,109,105,4,95,False,Torterra,75,85,56,Grass,Ground,203
80,629,140,65,5,75,False,Archeops,112,65,110,Rock,Flying,629
542,249,90,90,2,75,False,"Mega Houndoom",140,90,115,Dark,Fire,249
527,536,65,107,4,50,False,"Fan Rotom",105,107,86,Electric,Flying,536
148,412,75,100,3,60,False,Metang,55,80,50,Steel,Psychic,148
658,58,45,35,1,40,False,Meowth,40,40,90,Normal,,658
658,27,60,30,1,40,False,Spearow,31,31,70,Normal,Flying,658
768,526,80,70,4,85,False,Porygon-Z,135,75,90,Normal,,526
116,637,45,70,5,60,False,Gothorita,75,85,55,Psychic,,116
549,726,63,52,6,54,False,Frogadier,83,56,97,Water,,549
657,667,55,55,5,55,False,Elgyem,85,55,30,Psychic,,657
125,664,55,40,5,35,False,Tynamo,45,40,60,Electric,,125
255,199,20,50,2,70,False,Marill,20,50,40,Water,Fairy,255
784,433,68,64,4,55,False,Turtwig,45,55,31,Grass,,784
285,381,125,100,3,75,False,Armaldo,70,80,45,Rock,Bug,381
219,306,65,65,3,68,False,Gardevoir,125,115,80,Psychic,Fairy,219
478,133,110,80,1,70,False,Scyther,55,80,105,Bug,Flying,133
343,749,80,100,6,45,False,Honedge,35,37,28,Steel,Ghost,749
160,105,48,45,1,60,False,Drowzee,43,90,42,Psychic,,160
564,480,55,42,4,49,False,Glameow,42,37,85,Normal,,480
184,755,48,66,6,62,False,Swirlix,59,57,49,Fairy,,184
148,350,140,70,3,70,False,"Mega Sharpedo",110,65,105,Water,Dark,350
153,750,110,150,6,59,False,Doublade,45,49,35,Steel,Ghost,153
40,202,75,75,2,90,False,Politoed,90,100,70,Water,,40
134,562,75,60,5,75,False,Dewott,83,60,60,Water,,134
464,523,60,110,4,65,False,Glaceon,130,95,65,Ice,,523
633,88,75,180,1,95,False,"Mega Slowbro",130,80,30,Water,Psychic,633
185,228,95,75,2,65,False,Qwilfish,55,55,85,Water,Poison,228
281,604,45,59,5,30,False,Venipede,30,39,57,Bug,Poison,604
318,689,83,50,5,70,False,Rufflet,37,50,60,Normal,Flying,689
174,44,76,75,1,73,False,Ninetales,81,100,100,Fire,,44
646,680,66,84,5,109,False,Stunfisk,81,99,32,Ground,Electric,646
275,470,48,48,4,76,False,Shellos,57,62,34,Water,,275
61,4,100,123,1,80,False,"Mega Venusaur",122,120,80,Grass,Poison,61
542,288,70,61,3,78,False,Linoone,50,61,100,Normal,,288
343,651,135,105,5,70,False,Escavalier,60,105,20,Bug,Steel,651
212,567,80,65,5,65,False,Herdier,35,65,60,Normal,,212
204,387,115,65,3,64,False,Banette,83,63,65,Ghost,,204
296,588,57,55,5,67,False,Swoobat,77,55,114,Psychic,Flying,588
89,721,107,122,6,88,False,Chesnaught,74,75,64,Grass,Fighting,721
657,405,90,130,3,100,False,Relicanth,45,65,55,Water,Rock,657
200,313,80,80,3,80,False,Vigoroth,55,55,90,Normal,,313
758,282,85,70,3,70,False,Marshtomp,60,70,50,Water,Ground,758
11,288,70,61,3,78,False,Linoone,50,61,100,Normal,,288
415,472,100,66,4,75,False,Ambipom,60,66,115,Normal,,472
70,744,124,78,6,95,False,Pangoro,69,71,58,Fighting,Dark,70
175,259,63,37,2,45,False,Elekid,65,55,95,Electric,,259
519,646,95,85,5,71,False,Vanilluxe,110,95,79,Ice,,519
657,371,95,85,3,70,False,Solrock,55,65,70,Rock,Psychic,371
587,211,85,85,2,95,False,Quagsire,65,65,35,Water,Ground,587
242,783,66,70,6,54,False,"Pumpkaboo Large Size",44,55,46,Ghost,Grass,242
261,468,35,45,4,45,False,Cherubi,62,53,35,Grass,,261
800,216,60,60,2,60,False,Misdreavus,85,85,85,Ghost,,216
463,280,160,80,3,80,False,"Mega Blaziken",130,80,100,Fire,Fighting,280
415,5,52,43,1,39,False,Charmander,60,50,65,Fire,,5
428,396,50,50,3,50,False,Snorunt,50,50,50,Ice,,428
308,408,95,100,3,65,False,Shelgon,60,50,50,Dragon,,308
460,145,55,50,1,55,False,Eevee,45,65,55,Normal,,145
778,114,80,110,1,60,False,Marowak,50,80,45,Ground,,778
528,50,65,70,1,60,False,Gloom,85,75,40,Grass,Poison,528
465,749,80,100,6,45,False,Honedge,35,37,28,Steel,Ghost,749
304,382,15,20,3,20,False,Feebas,10,55,80,Water,,382
728,31,55,40,1,35,False,Pikachu,50,50,90,Electric,,31
242,408,95,100,3,65,False,Shelgon,60,50,50,Dragon,,242
219,28,90,65,1,65,False,Fearow,61,61,100,Normal,Flying,28
676,738,38,39,6,44,False,Flabébé,61,79,42,Fairy,,676
